id,carat,depth,table,x,y,z,price,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
36750,1.19,62.3,57.0,6.78,6.73,4.21,8.517,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36751,1.01,61.6,57.0,6.44,6.48,3.98,9.472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36752,0.9,62.0,63.0,6.06,6.13,3.78,8.292,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36753,0.4,59.5,59.0,4.79,4.76,2.84,6.985,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36754,0.53,64.3,55.0,5.17,5.13,3.31,7.182,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36755,2.09,60.9,58.0,8.23,8.2,5.0,9.482,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36756,0.3,62.9,57.0,4.32,4.27,2.7,6.515,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36757,0.41,62.5,56.0,4.72,4.75,2.96,6.718,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36758,0.52,63.3,55.0,5.09,5.12,3.23,7.432,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36759,0.91,63.1,58.0,6.13,6.19,3.89,8.377,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36760,0.76,64.8,57.0,5.67,5.81,3.71,7.901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36761,0.3,61.6,57.0,4.28,4.32,2.65,6.314,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36762,0.34,61.5,56.0,4.52,4.54,2.79,6.859,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36763,1.3,62.7,58.0,7.01,6.97,4.38,8.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36764,1.0,63.2,56.0,6.32,6.37,4.01,8.81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
36765,0.41,61.1,56.0,4.83,4.8,2.94,7.009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36766,1.22,62.4,58.0,6.82,6.77,4.24,8.725,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36767,2.02,59.6,60.0,8.25,8.2,4.9,9.733,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36768,1.01,63.3,57.0,6.33,6.37,4.02,8.634,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36769,1.08,62.6,56.0,6.55,6.61,4.12,8.391,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
36770,0.3,61.1,57.0,4.31,4.33,2.64,6.702,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
36771,0.5,61.1,58.0,5.12,5.09,3.12,7.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36772,0.97,60.8,67.0,6.41,6.32,3.87,7.839,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36773,0.44,62.4,57.0,4.88,4.9,3.05,6.911,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36774,0.39,62.6,58.0,4.66,4.7,2.93,6.751,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36775,0.41,60.3,63.0,4.8,4.78,2.89,6.824,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36776,0.24,64.0,56.0,3.94,3.97,2.53,6.184,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
36777,1.21,59.3,60.0,6.93,6.99,4.13,8.832,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36778,1.0,62.1,56.0,6.48,6.38,3.99,8.474,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36779,0.4,61.0,59.0,4.76,4.71,2.89,6.985,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36780,1.01,62.4,59.0,6.38,6.35,3.97,8.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36781,0.74,61.2,57.0,5.79,5.85,3.56,7.993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36782,0.35,61.8,55.0,4.55,4.57,2.82,6.572,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36783,0.51,62.2,55.0,5.13,5.16,3.2,7.377,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36784,0.32,61.3,56.0,4.4,4.44,2.71,6.822,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36785,0.32,61.8,56.0,4.39,4.41,2.72,6.973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36786,0.54,60.3,55.0,5.29,5.33,3.2,7.701,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36787,1.71,63.0,57.0,7.57,7.53,4.76,9.262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36788,0.32,62.3,58.0,4.39,4.34,2.72,6.579,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36789,0.79,59.2,58.0,6.05,6.07,3.59,7.76,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36790,0.42,61.7,59.0,4.82,4.75,2.95,6.851,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36791,0.7,61.5,56.0,5.71,5.75,3.52,7.981,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36792,0.41,60.4,58.0,4.8,4.84,2.91,7.017,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36793,0.41,62.1,57.0,4.77,4.76,2.96,7.197,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36794,0.55,61.7,55.0,5.25,5.28,3.25,7.381,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36795,1.53,62.2,57.0,7.39,7.33,4.58,9.169,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36796,0.32,61.5,55.0,4.4,4.42,2.71,6.469,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36797,1.09,43.0,54.0,6.53,6.55,4.12,8.472,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36798,1.07,60.5,61.0,6.67,6.59,4.01,8.41,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36799,0.32,61.3,56.0,4.43,4.45,2.72,6.26,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36800,0.31,61.2,56.0,4.35,4.37,2.67,6.229,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36801,1.11,63.2,58.0,6.64,6.53,4.16,8.512,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
36802,0.78,61.9,54.0,5.89,5.85,3.63,7.607,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36803,0.8,61.8,56.0,5.92,5.96,3.67,8.519,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36804,1.18,62.3,56.0,6.76,6.73,4.21,8.749,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36805,0.42,62.4,57.0,4.79,4.82,2.99,7.091,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36806,0.31,61.9,53.0,4.36,4.4,2.71,6.246,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36807,1.19,59.2,60.0,6.93,6.95,4.11,8.875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
36808,0.91,64.2,59.0,5.98,6.05,3.86,7.892,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36809,0.33,62.1,55.0,4.46,4.43,2.76,6.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36810,1.2,62.6,54.3,6.76,6.8,4.25,9.07,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36811,0.47,61.3,56.0,4.98,5.01,3.06,6.664,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36812,1.0,63.2,56.0,6.38,6.33,4.02,8.285,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36813,1.5,62.2,61.0,7.24,7.19,4.49,8.862,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36814,0.72,61.8,57.0,5.73,5.76,3.55,8.534,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36815,0.52,60.9,57.0,5.2,5.17,3.16,7.504,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36816,1.09,58.7,61.0,6.75,6.85,3.99,9.705,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36817,0.31,62.8,55.0,4.31,4.35,2.72,6.192,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
36818,1.04,61.8,58.0,6.47,6.51,4.01,8.981,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36819,1.01,62.2,56.0,6.37,6.42,3.98,8.487,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
36820,0.51,62.7,59.0,5.08,5.06,3.18,7.361,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36821,0.7,59.8,60.0,5.75,5.83,3.46,7.694,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
36822,0.9,62.4,63.0,6.18,6.15,3.85,8.293,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36823,0.31,59.4,57.0,4.45,4.5,2.66,6.529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36824,1.01,62.7,54.0,6.43,6.47,4.04,8.845,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36825,0.38,62.2,58.0,4.57,4.63,2.86,6.597,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36826,0.72,62.0,60.0,5.77,5.74,3.57,7.777,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36827,0.55,60.8,56.0,5.31,5.34,3.24,8.151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36828,0.37,60.9,59.0,4.61,4.65,2.82,6.738,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36829,1.26,60.1,59.0,7.03,6.99,4.21,8.533,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36830,1.35,61.1,61.0,7.13,7.1,4.35,8.651,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
36831,0.58,62.4,57.0,5.36,5.32,3.33,7.708,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36832,0.56,61.8,55.0,5.32,5.36,3.3,7.631,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36833,1.19,61.9,58.0,6.84,6.77,4.21,8.374,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36834,0.3,62.0,55.0,4.33,4.31,2.68,6.654,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36835,1.04,62.5,57.0,6.46,6.49,4.05,8.793,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36836,0.57,60.8,56.8,5.36,5.39,3.26,7.549,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36837,1.71,61.4,56.0,7.68,7.71,4.72,9.567,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36838,0.7,61.2,60.0,5.73,5.77,3.52,8.049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36839,0.41,61.9,55.0,4.8,4.76,2.96,6.981,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36840,0.9,62.7,62.0,6.11,6.17,3.85,8.325,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
36841,0.28,61.9,55.0,4.2,4.23,2.61,6.146,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36842,2.01,61.8,59.0,8.15,8.09,5.02,9.623,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36843,0.67,63.8,60.0,5.5,5.47,3.5,7.596,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36844,1.12,61.6,56.0,6.66,6.72,4.12,8.714,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36845,0.71,59.5,58.0,5.82,5.87,3.48,7.979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
36846,0.91,62.3,56.0,6.18,6.22,3.86,8.206,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36847,0.32,63.0,55.0,4.35,4.38,2.75,6.469,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
36848,1.01,59.1,57.0,6.57,6.62,3.9,8.367,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
36849,1.05,62.8,57.0,6.45,6.49,4.06,8.777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36850,0.3,62.5,53.0,4.3,4.27,2.68,6.515,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36851,0.5,62.3,58.0,5.06,5.08,3.16,7.05,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
36852,0.55,61.7,55.0,5.27,5.29,3.26,7.665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36853,2.01,64.1,60.0,7.92,7.88,5.06,9.229,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36854,0.45,65.8,55.0,4.81,4.73,3.14,7.005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36855,1.0,62.6,56.0,6.39,6.36,3.99,8.76,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36856,0.58,63.0,59.0,5.27,5.39,3.36,7.419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
36857,0.51,61.9,57.0,5.17,5.14,3.19,7.686,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36858,1.06,62.4,55.0,6.57,6.5,4.08,8.501,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36859,2.0,64.5,56.0,7.93,7.86,5.09,9.363,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36860,0.34,60.9,55.0,4.52,4.54,2.75,6.48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36861,0.71,60.9,56.0,5.79,5.81,3.53,7.756,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36862,0.51,61.6,57.0,5.16,5.13,3.17,7.633,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36863,0.33,61.4,60.0,4.39,4.44,2.71,6.766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
36864,0.58,62.0,56.0,5.32,5.36,3.31,7.828,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36865,1.52,62.0,59.0,7.34,7.36,4.56,9.001,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36866,0.75,61.5,55.0,5.85,5.89,3.61,7.87,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36867,0.3,61.5,56.0,4.33,4.35,2.67,6.405,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36868,0.34,59.4,57.0,4.58,4.54,2.71,6.446,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36869,1.04,62.2,56.0,6.45,6.48,4.02,8.476,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36870,0.4,62.2,55.0,4.72,4.77,2.95,6.483,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36871,0.31,62.0,56.0,4.36,4.38,2.71,6.378,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36872,2.02,58.7,62.0,8.23,8.2,4.82,9.602,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
36873,0.42,62.0,55.0,4.81,4.83,2.99,7.191,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36874,0.7,60.7,58.0,5.74,5.8,3.5,7.669,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36875,1.04,60.3,56.0,6.61,6.58,3.98,8.341,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36876,0.4,63.9,57.0,4.65,4.71,2.99,6.433,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36877,0.31,61.3,55.0,4.35,4.38,2.67,6.043,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36878,0.7,62.2,58.0,5.74,5.68,3.55,7.689,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36879,1.27,62.3,56.0,6.93,6.85,4.29,8.621,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36880,0.38,58.5,59.0,4.76,4.82,2.8,6.707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36881,0.27,59.7,56.0,4.26,4.28,2.55,6.633,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
36882,0.27,61.6,59.0,4.15,4.16,2.56,6.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36883,1.08,61.8,54.0,6.6,6.61,4.09,8.616,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36884,0.34,61.8,58.0,4.5,4.47,2.77,6.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36885,0.51,59.7,59.0,5.2,5.15,3.09,7.249,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36886,0.36,62.5,57.0,4.53,4.56,2.84,6.671,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36887,0.36,60.8,59.0,4.59,4.62,2.8,6.447,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
36888,0.34,61.3,55.0,4.52,4.55,2.78,6.544,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36889,2.01,61.2,58.0,8.05,8.07,4.93,9.603,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
36890,0.9,63.3,59.0,6.06,6.1,3.85,8.201,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36891,0.6,58.9,60.5,5.5,5.57,3.26,7.175,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36892,1.0,63.7,57.0,6.36,6.32,4.04,8.288,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36893,1.1,61.0,56.0,6.69,6.73,4.09,9.196,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36894,1.15,62.0,56.0,6.68,6.75,4.16,8.491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36895,1.57,59.5,58.0,7.61,7.56,4.51,9.316,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36896,0.55,59.7,64.0,5.26,5.32,3.16,7.245,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36897,0.41,58.1,61.0,4.91,4.97,2.87,6.657,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
36898,1.93,62.8,58.0,7.91,7.86,4.95,9.762,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36899,0.59,62.5,53.0,5.46,5.35,3.38,7.596,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36900,0.42,61.7,55.0,4.81,4.85,2.98,6.648,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
36901,1.11,61.4,57.0,6.67,6.63,4.08,8.848,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36902,1.01,63.6,59.0,6.32,6.36,4.03,8.698,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36903,0.31,61.8,59.0,4.3,4.34,2.67,6.011,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36904,0.7,62.2,58.0,5.62,5.69,3.52,8.041,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36905,0.31,61.5,56.0,4.36,4.35,2.68,6.848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36906,2.72,62.1,56.0,8.97,8.93,5.56,9.787,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36907,0.41,62.4,55.0,4.79,4.76,2.98,6.981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36908,1.51,62.9,58.0,7.32,7.41,4.63,9.501,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
36909,0.33,61.9,56.0,4.45,4.41,2.74,6.323,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36910,0.58,61.5,61.9,5.3,5.34,3.27,7.621,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36911,1.71,61.2,62.0,7.59,7.65,4.66,9.609,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
36912,0.33,60.5,55.0,4.55,4.47,2.73,6.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36913,0.41,61.5,55.0,4.77,4.79,2.94,6.474,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36914,1.14,62.4,57.0,6.66,6.7,4.17,8.405,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
36915,0.41,63.7,54.0,4.71,4.74,3.01,7.064,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
36916,0.33,61.6,56.0,4.44,4.47,2.74,6.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
36917,0.9,59.8,61.0,6.32,6.28,3.77,8.254,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
36918,0.25,60.6,64.0,4.05,4.07,2.46,5.994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36919,0.33,61.8,56.0,4.46,4.44,2.75,6.86,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36920,0.53,59.9,58.0,5.24,5.28,3.15,7.208,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
36921,0.81,62.6,55.0,5.92,5.97,3.72,8.173,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
36922,2.01,61.7,57.0,8.13,8.1,5.01,9.812,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36923,0.65,61.8,57.0,5.54,5.56,3.43,8.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36924,1.11,62.4,57.0,6.57,6.6,4.11,8.411,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
36925,1.7,62.2,56.0,7.54,7.6,4.71,9.775,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36926,1.53,58.5,59.0,7.55,7.62,4.44,9.368,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
36927,1.02,62.6,57.0,6.41,6.43,4.02,8.668,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36928,1.25,60.8,57.0,6.95,6.99,4.24,9.081,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36929,0.31,60.8,56.0,4.42,4.4,2.68,6.986,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36930,0.54,62.2,56.0,5.19,5.23,3.24,7.401,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36931,1.01,62.8,59.0,6.43,6.34,4.01,8.435,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36932,1.01,59.9,61.0,6.46,6.5,3.88,8.698,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
36933,2.06,58.7,61.0,8.33,8.31,4.88,9.207,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36934,0.57,62.5,54.0,5.35,5.3,3.33,6.964,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36935,0.3,62.5,57.0,4.29,4.32,2.69,6.314,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36936,1.52,62.4,59.0,7.34,7.37,4.59,9.284,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36937,1.03,61.8,57.0,6.53,6.49,4.02,8.611,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36938,1.01,63.0,57.0,6.28,6.35,3.98,8.495,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
36939,1.01,62.9,60.0,6.33,6.43,4.01,8.9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
36940,1.13,59.6,57.0,6.89,6.81,4.08,9.197,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36941,0.41,61.2,58.0,4.76,4.78,2.92,6.984,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36942,0.91,61.2,58.0,6.24,6.3,3.84,8.415,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36943,0.34,58.0,60.0,4.63,4.61,2.68,6.629,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36944,0.63,61.6,55.0,5.52,5.55,3.41,7.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36945,0.9,62.3,57.0,6.18,6.15,3.84,8.217,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36946,0.7,61.5,55.0,5.73,5.79,3.54,7.943,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36947,1.53,61.1,58.0,7.41,7.45,4.54,9.151,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
36948,0.32,61.6,55.0,4.4,4.43,2.72,6.562,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36949,0.41,61.3,60.0,4.75,4.81,2.93,6.578,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
36950,1.02,60.9,57.0,6.49,6.44,3.94,8.476,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36951,0.56,60.9,56.0,5.35,5.32,3.25,7.633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36952,0.42,62.5,57.0,4.77,4.8,2.99,7.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36953,1.04,62.4,58.0,6.46,6.4,4.01,9.077,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
36954,1.07,61.6,56.0,0.0,6.62,0.0,8.508,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36955,1.08,63.7,57.0,6.54,6.49,4.15,8.464,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36956,0.3,61.0,60.0,4.36,4.3,2.64,6.515,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
36957,0.39,60.7,56.0,4.77,4.79,2.9,6.494,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
36958,0.92,63.3,58.0,6.18,6.14,3.9,8.109,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
36959,1.04,62.6,56.0,6.55,6.48,4.08,8.421,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36960,1.07,59.6,58.0,6.66,6.7,3.98,8.694,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36961,1.7,63.3,58.0,7.48,7.56,4.76,9.46,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
36962,0.42,62.5,57.0,4.8,4.77,2.99,6.851,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
